origin_h3,destination_h3,origin_lng,origin_lat,destination_lng,destination_lat,hour_of_day,is_rush_hour,day_of_week,is_weekend,is_holiday,haversine_distance_meters,baseline_distance_meters,traffic_level,is_raining,rain_level,weather_condition,baseline_eta_secs,actual_eta_secs,residual_secs
89415cb4b97ffff,89415ca7123ffff,105.8067,21.0238,105.8012,21.1188,7,true,Sat,true,false,10578.9,14459.8,high,false,none,clear,2709,3529,820
89414369617ffff,89415ca7123ffff,105.7787,21.0282,105.8012,21.1188,9,false,Wed,false,false,10341.2,16990.1,medium,false,none,clear,1966,1979,13
89415ca7123ffff,89415cb46afffff,105.8012,21.1188,105.9035,21.0109,16,false,Mon,false,false,16019.7,22500.1,medium,false,none,clear,2770,2756,-14
89415cb4b97ffff,894143682c3ffff,105.8067,21.0238,105.7356,20.999,18,true,Sun,true,false,7878.7,12955.5,high,false,none,clear,1952,3091,1139
89414369647ffff,89415cb4ba3ffff,105.7818,21.0379,105.8005,21.0288,19,true,Mon,false,false,2188.7,3061.7,medium,false,none,cloudy,402,868,466
89415cb4b97ffff,89415cb4987ffff,105.8067,21.0238,105.7991,21.0055,19,true,Mon,false,false,2182.4,2375,severe,true,heavy,rain,644,2334,1690
89414368657ffff,8941436945bffff,105.747,20.9881,105.783,21.0167,3,false,Sat,true,false,4907.1,6769.4,medium,true,light,rain,846,801,-45
89415ca640bffff,89415cb4e3bffff,105.8127,21.0592,105.8417,21.0247,9,false,Fri,false,false,4875.9,6558,high,false,none,fog,1058,1551,493
8941436945bffff,89415cb5db3ffff,105.783,21.0167,105.851,21.0359,15,false,Thu,false,false,7373.6,12604.5,severe,false,none,cloudy,4427,4604,177
89414369617ffff,89415cb4d47ffff,105.7787,21.0282,105.8175,21.0023,7,true,Tue,false,false,4951.2,5924.6,high,false,none,clear,1116,1883,767
89415cb4bc3ffff,89415cb4e43ffff,105.814,21.0335,105.8522,21.0286,17,true,Mon,false,false,4002,5046.8,high,true,light,rain,753,1872,1119
89415ca7123ffff,89415ca640bffff,105.8012,21.1188,105.8127,21.0592,9,false,Sun,true,false,6733.8,11603.3,low,false,none,clear,1055,954,-101
89414369647ffff,89415cb4cd7ffff,105.7828,21.0367,105.846,20.998,8,true,Tue,false,false,7845.5,11664.3,low,false,none,cloudy,1067,1718,651
89415cb684bffff,89415cb4bc3ffff,105.8558,20.9732,105.814,21.0335,7,true,Sun,true,false,7986.6,10900.2,high,false,none,clear,1803,2533,730
8941436945bffff,89415cb4d47ffff,105.783,21.0167,105.8175,21.0023,21,false,Wed,false,false,3922.9,5224.1,low,false,none,clear,503,347,-156
89415cb4ba3ffff,89415cb4193ffff,105.8005,21.0288,105.868,20.9946,11,false,Wed,false,false,7972.1,10134.1,low,false,none,cloudy,842,870,28
89415cb4ba3ffff,89415cb5dc7ffff,105.8005,21.0288,105.8598,21.0422,9,false,Mon,false,false,6332.2,10260.9,severe,false,none,clear,3105,4310,1205
89415ca640bffff,89414369647ffff,105.8127,21.0592,105.7818,21.0379,19,true,Thu,false,false,3986.5,5133.4,high,false,none,cloudy,754,1685,931
89415cb49afffff,89414368657ffff,105.7898,21.0093,105.747,20.9881,2,false,Wed,false,false,5029.7,6729,low,false,none,cloudy,566,423,-143
89415cb4d5bffff,89415ca7123ffff,105.8249,21.0049,105.8012,21.1188,14,false,Thu,false,false,12901.7,15687.6,medium,false,none,clear,1792,1699,-93
89415cb5dc7ffff,89415cb4193ffff,105.8598,21.0422,105.868,20.9946,19,true,Sun,true,false,5360.9,8688.1,high,false,none,clear,2008,2869,861
89414368657ffff,89415ca640bffff,105.747,20.9881,105.8127,21.0592,19,true,Mon,false,false,10440.6,17783,severe,false,none,cloudy,5682,6450,768
89415cb4e3bffff,89415cb46afffff,105.8417,21.0247,105.9035,21.0109,19,true,Wed,false,false,6595.6,8364.9,high,false,none,clear,1770,2476,706
89415cb4d47ffff,89414369647ffff,105.8175,21.0023,105.7818,21.0379,16,false,Mon,false,false,5422.2,6060.8,low,false,none,clear,510,428,-82
89415cb4987ffff,89415ca640bffff,105.7991,21.0055,105.8127,21.0592,21,false,Sat,true,false,6135.7,8696.9,low,true,light,rain,828,1046,218
89414369647ffff,89415cb684bffff,105.7818,21.0379,105.8558,20.9732,22,false,Fri,false,false,10524.5,12536.8,medium,false,none,clear,1428,1398,-30
89415cb4d47ffff,89415cb4193ffff,105.8175,21.0023,105.868,20.9946,13,false,Mon,false,false,5311.9,6002,severe,false,none,fog,1821,2569,748
89415cb4193ffff,89415cb4d47ffff,105.868,20.9946,105.8175,21.0023,12,false,Tue,false,false,5311.9,7107.7,medium,false,none,clear,845,747,-98
89415cb46afffff,89415cb4bc3ffff,105.9035,21.0109,105.814,21.0335,14,false,Thu,false,false,9623.5,16060.9,low,false,none,clear,1512,1331,-181
89414368657ffff,89415cb4a47ffff,105.747,20.9881,105.833,21.046,10,false,Wed,false,true,11006.1,18568.1,low,false,none,clear,1747,1870,123
89415cb4b97ffff,89415cb4193ffff,105.8067,21.0238,105.868,20.9946,10,false,Wed,false,false,7143.6,11768.6,medium,false,none,clear,1508,1511,3
89415cb46afffff,89415cb49afffff,105.9035,21.0109,105.7898,21.0093,16,false,Sun,true,false,11803.7,19574,medium,false,none,clear,2231,2197,-34
89414369647ffff,89415cb684bffff,105.7818,21.0379,105.8558,20.9732,16,false,Fri,false,false,10524.5,18387.3,high,false,none,cloudy,3020,3519,499
89415cb4b0fffff,89415cb4193ffff,105.8037,21.0372,105.868,20.9946,17,true,Fri,false,false,8184.4,11627.3,high,true,heavy,storm,2787,4155,1368
89414368657ffff,89415ca7123ffff,105.747,20.9881,105.8012,21.1188,6,false,Mon,false,false,15583.6,26895.2,low,false,none,clear,2689,2479,-210
89415cb4987ffff,89415cb4e3bffff,105.7991,21.0055,105.8417,21.0247,13,false,Wed,false,false,4910.3,5904.2,medium,true,moderate,rain,646,837,191
894143682c3ffff,89415cb4ba3ffff,105.7356,20.999,105.8005,21.0288,20,false,Sat,true,false,7507.5,12770,medium,false,none,cloudy,1542,1418,-124
89415cb5db3ffff,89415cb5dc7ffff,105.851,21.0359,105.8598,21.0422,15,false,Sat,true,false,1151,1426.8,medium,false,none,clear,153,60,-93
89415cb4d5bffff,89414369647ffff,105.8249,21.0049,105.7828,21.0367,17,true,Thu,false,false,5621.2,8916,high,false,none,cloudy,1709,2473,764
89415cb4d5bffff,89415cb4d47ffff,105.8249,21.0049,105.8175,21.0023,16,false,Tue,false,false,820.8,1018.8,medium,true,heavy,storm,143,468,325
89415cb4ba3ffff,89415cb4d47ffff,105.8005,21.0288,105.8175,21.0023,12,false,Wed,false,false,3434.6,4409.4,low,false,none,clear,317,60,-257
89415cb684bffff,89415cb5db3ffff,105.8558,20.9732,105.851,21.0359,8,true,Sat,true,false,6989.7,10291,severe,false,none,clear,3182,4620,1438
89415cb684bffff,894143682c3ffff,105.8558,20.9732,105.7356,20.999,20,false,Mon,false,false,12804.6,17875.5,medium,true,light,rain,1987,2160,173
89415cb4987ffff,89415cb4b0fffff,105.7991,21.0055,105.8037,21.0372,21,false,Tue,false,false,3557.1,4914,low,true,very_heavy,rain,371,1342,971
89415cb687bffff,89415cb4b97ffff,105.8467,20.9719,105.8067,21.0238,22,false,Mon,false,true,7109.7,8804.2,high,true,moderate,rain,2137,2704,567
89415cb4e3bffff,89415cb5dc7ffff,105.8417,21.0247,105.8598,21.0422,15,false,Fri,false,false,2704.7,3593.3,low,false,none,clear,278,290,12
89415cb4e43ffff,89414368657ffff,105.8522,21.0286,105.747,20.9881,9,false,Tue,false,false,11812.3,15595.3,high,false,none,cloudy,2679,2882,203
894143682c3ffff,89415cb684bffff,105.7356,20.999,105.8558,20.9732,9,false,Sun,true,false,12804.6,17935.1,low,false,none,cloudy,1641,1520,-121
89415cb49afffff,89415cb4987ffff,105.7898,21.0093,105.7991,21.0055,19,true,Tue,false,false,1053.8,1280.7,severe,true,light,rain,482,1785,1303
89414369617ffff,89415cb4d5bffff,105.7787,21.0282,105.8249,21.0049,19,true,Tue,false,false,5450.6,6812.1,medium,false,none,clear,804,827,23
89415cb4ba3ffff,89415cb49afffff,105.8005,21.0288,105.7898,21.0093,20,false,Thu,false,false,2436.2,3180.3,low,false,none,cloudy,242,60,-182
8941436945bffff,89415cb4b0fffff,105.783,21.0167,105.8037,21.0372,17,true,Tue,false,false,3132.4,4207.3,medium,false,none,clear,559,858,299
89414369647ffff,89415cb687bffff,105.7828,21.0367,105.8467,20.9719,11,false,Sat,true,false,9793.8,15184.4,severe,true,moderate,rain,4265,5209,944
89415cb4987ffff,89415ca7123ffff,105.7991,21.0055,105.8012,21.1188,11,false,Thu,false,false,12600.3,14087.5,low,false,none,clear,1051,793,-258
89415cb4193ffff,89415cb49afffff,105.868,20.9946,105.7898,21.0093,13,false,Fri,false,false,8280.7,11841.8,low,false,none,clear,967,731,-236
89415cb4d5bffff,89415cb4bc3ffff,105.8249,21.0049,105.814,21.0335,12,false,Tue,false,false,3375.4,3757,high,true,moderate,rain,580,1321,741
89415cb4b97ffff,89414369617ffff,105.8067,21.0238,105.7787,21.0282,13,false,Sun,true,false,2947.1,3361.6,low,false,none,clear,255,202,-53
89415cb684bffff,89415ca7123ffff,105.8558,20.9732,105.8012,21.1188,18,true,Tue,false,false,17152.9,20121.7,high,true,moderate,rain,4563,5528,965
89415cb4bc3ffff,89415cb4987ffff,105.814,21.0335,105.7991,21.0055,10,false,Sun,true,false,3476.4,4723.1,severe,false,none,clear,1643,2262,619
89415cb684bffff,89415cb4cd7ffff,105.8558,20.9732,105.846,20.998,23,false,Sat,true,false,2939.3,3730.1,low,false,none,clear,311,281,-30
89415cb46afffff,89415cb4bc3ffff,105.9035,21.0109,105.814,21.0335,7,true,Sat,true,false,9623.5,14849.2,low,false,none,cloudy,1072,1685,613
89414368657ffff,89415cb4bc3ffff,105.747,20.9881,105.814,21.0335,19,true,Thu,false,false,8593.8,10510.7,high,false,none,cloudy,2018,2711,693
89415cb4a47ffff,89415cb4b0fffff,105.833,21.046,105.8037,21.0372,19,true,Sat,true,false,3194.3,3892.2,medium,false,none,cloudy,455,914,459
89415cb4a47ffff,89415cb4b0fffff,105.833,21.046,105.8037,21.0372,8,true,Wed,false,false,3194.3,4066.3,severe,false,none,cloudy,1086,2312,1226
89415cb4193ffff,89415cb4987ffff,105.868,20.9946,105.7991,21.0055,10,false,Mon,false,false,7254.4,12062.8,low,false,none,clear,1009,832,-177
89415cb4987ffff,89415cb5dc7ffff,105.7991,21.0055,105.8598,21.0422,16,false,Tue,false,false,7506.4,12584.1,high,true,light,rain,2311,2787,476
89415cb49afffff,89415cb4193ffff,105.7898,21.0093,105.868,20.9946,22,false,Tue,false,false,8280.7,9809.5,medium,false,none,cloudy,999,910,-89
89414368657ffff,89414369647ffff,105.747,20.9881,105.7818,21.0379,6,false,Fri,false,false,6611.5,9212,medium,false,none,clear,1287,1350,63
89415cb4d5bffff,89415cb4bc3ffff,105.8249,21.0049,105.814,21.0335,18,true,Mon,false,false,3375.4,4136.1,severe,false,none,clear,1094,2541,1447
89415cb5dc7ffff,89415cb49afffff,105.8598,21.0422,105.7898,21.0093,18,true,Sat,true,false,8134.5,13329,low,false,none,cloudy,1060,1534,474
89414368657ffff,89415cb687bffff,105.747,20.9881,105.8467,20.9719,16,false,Fri,false,true,10506.8,16607.8,high,false,none,clear,3001,3417,416
8941436945bffff,89415cb49afffff,105.783,21.0167,105.7898,21.0093,10,false,Thu,false,false,1084.1,1250.8,medium,false,none,fog,134,252,118
89415cb4d5bffff,89415cb4cd7ffff,105.8249,21.0049,105.846,20.998,11,false,Sat,true,false,2320.8,2637,medium,false,none,clear,274,339,65
89415ca640bffff,89415cb4d47ffff,105.8127,21.0592,105.8175,21.0023,14,false,Sun,true,false,6346.6,11052.3,medium,false,none,fog,1181,1288,107
89415ca640bffff,89415cb4d47ffff,105.8127,21.0592,105.8175,21.0023,19,true,Mon,false,false,6346.6,11281.4,severe,true,heavy,storm,3072,4872,1800
89415cb5db3ffff,89415ca640bffff,105.851,21.0359,105.8127,21.0592,6,false,Sat,true,false,4744.5,5913.5,medium,false,none,clear,744,597,-147
89415cb4a47ffff,89415cb5dc7ffff,105.833,21.046,105.8598,21.0422,8,true,Mon,false,false,2813.2,3241.1,high,false,none,cloudy,483,1147,664
89415cb4ba3ffff,89415cb5dc7ffff,105.8005,21.0288,105.8598,21.0422,19,true,Wed,false,false,6332.2,8234.8,high,false,none,clear,1600,2498,898
89415ca640bffff,89415cb4cd7ffff,105.8127,21.0592,105.846,20.998,8,true,Thu,false,false,7632.5,12659,severe,false,none,cloudy,4452,5605,1153
89415cb4b97ffff,89415cb4bc3ffff,105.8067,21.0238,105.814,21.0335,20,false,Mon,false,false,1318.1,1516.9,high,true,heavy,storm,238,853,615
89415cb687bffff,89415cb4a47ffff,105.8467,20.9719,105.833,21.046,20,false,Sat,true,false,8361.4,12450.6,low,false,none,clear,1135,914,-221
89415cb4193ffff,89415cb49afffff,105.868,20.9946,105.7898,21.0093,7,true,Sun,true,false,8280.7,11977.7,medium,false,none,cloudy,1279,1690,411
89414369647ffff,89414369617ffff,105.7828,21.0367,105.7787,21.0282,17,true,Sun,true,false,1036.5,1189.4,severe,false,none,clear,358,1305,947
89414369647ffff,89415cb4e43ffff,105.7818,21.0379,105.8522,21.0286,7,true,Sun,true,false,7379.4,10528.2,high,false,none,cloudy,1689,2155,466
89415cb684bffff,89415cb4cd7ffff,105.8558,20.9732,105.846,20.998,10,false,Sun,true,false,2939.3,3667.1,medium,true,heavy,storm,408,927,519
89414369617ffff,89415cb687bffff,105.7787,21.0282,105.8467,20.9719,17,true,Sat,true,false,9435.1,12814,severe,false,none,clear,6151,7279,1128
89415cb4987ffff,89415ca640bffff,105.7991,21.0055,105.8127,21.0592,9,false,Fri,false,false,6135.7,6931.9,medium,false,none,clear,754,727,-27
89415cb5dc7ffff,89415cb4e3bffff,105.8598,21.0422,105.8417,21.0247,17,true,Wed,false,false,2704.7,3025.5,high,false,none,cloudy,512,1020,508
89415ca7123ffff,89415cb4cd7ffff,105.8012,21.1188,105.846,20.998,15,false,Mon,false,false,14214.1,17056.7,high,false,none,cloudy,3138,3673,535
89415cb4cd7ffff,89415cb49afffff,105.846,20.998,105.7898,21.0093,9,false,Mon,false,true,5967.7,8110.6,high,true,heavy,storm,1559,2742,1183
89415cb46afffff,89415ca640bffff,105.9035,21.0109,105.8127,21.0592,12,false,Thu,false,false,10846.7,17689,low,true,light,rain,1517,1763,246
8941436945bffff,89415cb4b97ffff,105.783,21.0167,105.8067,21.0238,7,true,Sun,true,false,2583.5,3476.7,medium,false,none,clear,494,807,313
89415cb4b0fffff,89415cb4d5bffff,105.8037,21.0372,105.8249,21.0049,18,true,Sat,true,false,4212.1,4874.3,severe,true,light,rain,1715,3133,1418
89414369617ffff,89415ca7123ffff,105.7787,21.0282,105.8012,21.1188,20,false,Sun,true,false,10341.2,12397.3,low,true,light,rain,1167,1319,152
89415cb4b0fffff,8941436945bffff,105.8037,21.0372,105.783,21.0167,8,true,Thu,false,false,3132.4,3959.1,high,true,moderate,rain,583,1727,1144
89415cb684bffff,89414369617ffff,105.8558,20.9732,105.7787,21.0282,18,true,Mon,false,false,10072.8,14744.7,severe,false,none,clear,3859,4510,651
89415ca640bffff,89415cb4e3bffff,105.8127,21.0592,105.8417,21.0247,21,false,Tue,false,false,4875.9,5559,medium,false,none,clear,755,620,-135
89415cb4e3bffff,89415ca640bffff,105.8417,21.0247,105.8127,21.0592,9,false,Fri,false,false,4875.9,6307.9,low,false,none,clear,514,222,-292
89415cb4a47ffff,89415cb4d5bffff,105.833,21.046,105.8249,21.0049,16,false,Thu,false,false,4646.8,6000.9,medium,false,none,clear,815,809,-6
89415cb49afffff,894143682c3ffff,105.7898,21.0093,105.7356,20.999,8,true,Mon,false,false,5741.7,7698.6,high,false,none,cloudy,1131,2279,1148
89415cb4e3bffff,89414368657ffff,105.8417,21.0247,105.747,20.9881,14,false,Sun,true,false,10639.5,19077.1,high,false,none,cloudy,2786,3299,513
89415cb4a47ffff,894143682c3ffff,105.833,21.046,105.7356,20.999,14,false,Sun,true,false,11380.5,16809.6,low,false,none,clear,1607,1462,-145
89414368657ffff,89415cb4bc3ffff,105.747,20.9881,105.814,21.0335,17,true,Thu,false,false,8593.8,13212.4,high,false,none,fog,2116,2323,207
89415ca640bffff,89414368657ffff,105.8127,21.0592,105.747,20.9881,18,true,Thu,false,false,10440.6,17000.2,severe,false,none,cloudy,5054,6565,1511
89415cb5dc7ffff,89414369647ffff,105.8598,21.0422,105.7828,21.0367,6,false,Mon,false,false,8014.6,9758.7,medium,false,none,cloudy,1270,1249,-21
89415cb4b97ffff,894143682c3ffff,105.8067,21.0238,105.7356,20.999,10,false,Tue,false,false,7878.7,10954,severe,false,none,cloudy,3477,4503,1026
89415cb46afffff,89415cb4b0fffff,105.9035,21.0109,105.8037,21.0372,12,false,Thu,false,false,10763.4,16382.9,medium,true,light,rain,1798,1810,12
89414368657ffff,89415cb5db3ffff,105.747,20.9881,105.851,21.0359,16,false,Fri,false,false,12032.8,15111.3,medium,false,none,clear,1640,1498,-142
89414368657ffff,89415cb4987ffff,105.747,20.9881,105.7991,21.0055,14,false,Sat,true,false,5744.2,6938.1,medium,false,none,clear,712,630,-82
89415cb4987ffff,89415cb49afffff,105.7991,21.0055,105.7898,21.0093,16,false,Sat,true,false,1053.8,1169.5,medium,false,none,clear,129,60,-69
89414369647ffff,89415cb4cd7ffff,105.7828,21.0367,105.846,20.998,17,true,Sun,true,false,7845.5,12896.4,severe,false,none,fog,3580,4470,890
89415cb684bffff,89415cb5dc7ffff,105.8558,20.9732,105.8598,21.0422,20,false,Sat,true,false,7683.7,13167.2,medium,true,light,rain,1361,1498,137
89415cb4193ffff,89415cb5dc7ffff,105.868,20.9946,105.8598,21.0422,13,false,Sat,true,false,5360.9,8040.4,low,false,none,cloudy,759,637,-122
89415cb4987ffff,89415cb4b0fffff,105.7991,21.0055,105.8037,21.0372,19,true,Thu,false,false,3557.1,4322.5,severe,true,very_heavy,storm,1615,3415,1800
89414369617ffff,89415cb4bc3ffff,105.7787,21.0282,105.814,21.0335,0,false,Tue,false,false,3710.8,4199.8,low,true,light,rain,311,576,265
89415cb4d5bffff,89415cb4e43ffff,105.8249,21.0049,105.8522,21.0286,18,true,Tue,false,false,3869.7,5319.3,severe,false,none,clear,1379,1941,562
894143682c3ffff,89415cb4e43ffff,105.7356,20.999,105.8522,21.0286,19,true,Fri,false,false,12542.6,14198.6,high,false,none,cloudy,2855,3167,312
89414368657ffff,89415cb4cd7ffff,105.747,20.9881,105.846,20.998,7,true,Fri,false,false,10336.4,14031.3,high,true,light,rain,2681,3612,931
89415cb4987ffff,89415cb684bffff,105.7991,21.0055,105.8558,20.9732,19,true,Sat,true,false,6895.6,9879.1,high,false,none,fog,1816,2487,671
89415cb4e43ffff,89415cb4d5bffff,105.8522,21.0286,105.8249,21.0049,21,false,Sun,true,false,3869.7,5103.8,low,false,none,clear,478,373,-105
89414368657ffff,89415cb4bc3ffff,105.747,20.9881,105.814,21.0335,13,false,Mon,false,false,8593.8,9575.7,medium,false,none,fog,1268,1168,-100
89414368657ffff,89415cb4cd7ffff,105.747,20.9881,105.846,20.998,15,false,Tue,false,false,10336.4,16216,low,false,none,cloudy,1385,1154,-231
89415cb49afffff,89415cb684bffff,105.7898,21.0093,105.8558,20.9732,19,true,Mon,false,false,7941.1,9403.3,high,false,none,fog,1474,1687,213
8941436945bffff,89415cb4b97ffff,105.783,21.0167,105.8067,21.0238,16,false,Sat,true,true,2583.5,3529.9,low,true,moderate,rain,301,462,161
89414369647ffff,89415cb687bffff,105.7818,21.0379,105.8467,20.9719,18,true,Tue,false,true,9962.2,12713.8,high,false,none,cloudy,2379,4022,1643
89415cb4b0fffff,89415cb4ba3ffff,105.8037,21.0372,105.8005,21.0288,7,true,Sun,true,false,991.3,1083,high,false,none,clear,167,1326,1159
89415cb4193ffff,89415ca7123ffff,105.868,20.9946,105.8012,21.1188,10,false,Thu,false,false,15452.4,17419.1,low,false,none,cloudy,1537,1482,-55
89415cb4cd7ffff,89415cb5dc7ffff,105.846,20.998,105.8598,21.0422,5,false,Wed,false,false,5119.3,6763.8,medium,true,light,rain,739,886,147
89415cb4193ffff,894143682c3ffff,105.868,20.9946,105.7356,20.999,12,false,Tue,false,false,13753.4,20399.3,medium,false,none,clear,2492,2526,34
89415cb4b0fffff,89415cb4d5bffff,105.8037,21.0372,105.8249,21.0049,18,true,Wed,false,false,4212.1,5436.6,high,false,none,clear,933,1901,968
89415cb4d5bffff,8941436945bffff,105.8249,21.0049,105.783,21.0167,20,false,Sat,true,false,4542.9,5672.4,low,false,none,clear,512,533,21
89415cb4ba3ffff,89415cb4bc3ffff,105.8005,21.0288,105.814,21.0335,18,true,Tue,false,false,1495.4,1666.1,severe,false,none,cloudy,831,2590,1759
89415cb684bffff,894143682c3ffff,105.8558,20.9732,105.7356,20.999,8,true,Mon,false,false,12804.6,18232.3,high,false,none,clear,4529,5515,986
89415ca7123ffff,89415cb4ba3ffff,105.8012,21.1188,105.8005,21.0288,7,true,Sun,true,false,10007.8,13661.9,medium,false,none,clear,1376,1671,295
89414368657ffff,89415cb46afffff,105.747,20.9881,105.9035,21.0109,19,true,Wed,false,false,16442.9,28791.2,high,false,none,cloudy,6035,6568,533
89415cb684bffff,89415cb4b0fffff,105.8558,20.9732,105.8037,21.0372,7,true,Sun,true,false,8938.3,13186.9,high,false,none,cloudy,2889,3384,495
89415cb46afffff,89415cb4b0fffff,105.9035,21.0109,105.8037,21.0372,9,false,Wed,false,false,10763.4,19135.2,low,false,none,clear,1883,1608,-275
89415cb4bc3ffff,894143682c3ffff,105.814,21.0335,105.7356,20.999,20,false,Tue,false,true,8996.7,12966.2,medium,false,none,clear,1324,1306,-18
89415cb4b97ffff,89415cb5db3ffff,105.8067,21.0238,105.851,21.0359,7,true,Mon,false,false,4790.7,5680.1,severe,true,moderate,rain,1586,3386,1800
89415cb4b97ffff,89415cb49afffff,105.8067,21.0238,105.7898,21.0093,17,true,Thu,false,false,2382.6,3213.9,high,false,none,clear,459,1179,720
89415cb684bffff,89415cb4b0fffff,105.8558,20.9732,105.8037,21.0372,14,false,Fri,false,false,8938.3,13591.1,low,false,none,clear,1314,1361,47
89415cb4cd7ffff,89415cb4ba3ffff,105.846,20.998,105.8005,21.0288,21,false,Tue,false,false,5834,9124.1,low,false,none,cloudy,821,488,-333
89415ca7123ffff,89415cb4d47ffff,105.8012,21.1188,105.8175,21.0023,20,false,Wed,false,false,13064.2,15319,medium,false,none,clear,2136,2206,70
89415cb5db3ffff,89414368657ffff,105.851,21.0359,105.747,20.9881,19,true,Tue,false,false,12032.8,18524.4,severe,true,moderate,rain,6212,8012,1800
89414368657ffff,89415ca640bffff,105.747,20.9881,105.8127,21.0592,23,false,Fri,false,true,10440.6,15511.2,medium,false,none,cloudy,1882,2143,261
89415cb4193ffff,89415cb4987ffff,105.868,20.9946,105.7991,21.0055,8,true,Wed,false,false,7254.4,12959.9,medium,false,none,fog,1574,1875,301
89414369647ffff,89415cb4e3bffff,105.7818,21.0379,105.8417,21.0247,20,false,Sun,true,false,6387.8,8834.8,low,false,none,clear,728,542,-186
